ID,PRODUCT,SEGMENT,SCORE
APP200702,Personal Loan,NewToCredit,636
APP200703,Personal Loan,Informal,559
APP200704,Personal Loan,Existing,706
APP200705,Personal Loan,Salaried,646
APP200706,Nano Loan,MicroBiz,505
APP200707,Personal Loan,Existing,719
APP200708,Personal Loan,Salaried,773
APP200709,Personal Loan,Salaried,794
APP200710,Personal Loan,Salaried,591
APP200711,Personal Loan,Salaried,693
APP200712,Nano Loan,MicroBiz,473
APP200713,Nano Loan,Informal,538
APP200714,Personal Loan,SelfEmployed,625
APP200715,Nano Loan,SelfEmployed,562
APP200716,Personal Loan,Existing,742
APP200717,Nano Loan,MicroBiz,432
APP200718,Personal Loan,Salaried,724
APP200719,Nano Loan,SelfEmployed,633
APP200720,Personal Loan,NewToCredit,589
APP200721,Nano Loan,NewToCredit,716
APP200722,Personal Loan,Salaried,637
APP200723,Personal Loan,Salaried,564
APP200724,Nano Loan,SelfEmployed,512
APP200725,Nano Loan,Informal,533
APP200726,Nano Loan,Salaried,648
APP200727,Nano Loan,Salaried,662
APP200728,Nano Loan,Informal,555
APP200729,Personal Loan,Existing,626
APP200730,Personal Loan,NewToCredit,497
APP200731,Nano Loan,MicroBiz,670
APP200732,Nano Loan,MicroBiz,527
APP200733,Personal Loan,Salaried,656
APP200734,Nano Loan,MicroBiz,549
APP200735,Personal Loan,SelfEmployed,666
APP200736,Nano Loan,NewToCredit,634
APP200737,Personal Loan,SelfEmployed,628
APP200738,Nano Loan,SelfEmployed,676
APP200739,Nano Loan,Salaried,799
APP200740,Nano Loan,Informal,641
APP200741,Personal Loan,MicroBiz,509
APP200742,Personal Loan,Salaried,732
APP200743,Nano Loan,SelfEmployed,605
APP200744,Personal Loan,SelfEmployed,666
APP200745,Personal Loan,Existing,655
APP200746,Nano Loan,MicroBiz,459
APP200747,Personal Loan,Existing,711
APP200748,Nano Loan,Salaried,718
APP200749,Personal Loan,NewToCredit,725
APP200750,Personal Loan,Salaried,764
APP200751,Personal Loan,Salaried,720
APP200752,Nano Loan,Informal,483
APP200753,Nano Loan,NewToCredit,629
APP200754,Nano Loan,Existing,739
APP200755,Nano Loan,Existing,732
APP200756,Nano Loan,NewToCredit,681
APP200757,Personal Loan,Informal,587
APP200758,Nano Loan,Salaried,634
APP200759,Nano Loan,MicroBiz,592
APP200760,Nano Loan,Salaried,629
APP200761,Nano Loan,Informal,436
APP200762,Nano Loan,MicroBiz,533
APP200763,Nano Loan,SelfEmployed,634
APP200764,Nano Loan,Informal,468
APP200765,Nano Loan,SelfEmployed,623
APP200766,Nano Loan,MicroBiz,554
APP200767,Nano Loan,SelfEmployed,537
APP200768,Nano Loan,MicroBiz,632
APP200769,Nano Loan,MicroBiz,600
APP200770,Personal Loan,Salaried,650
APP200771,Personal Loan,Existing,581
APP200772,Personal Loan,Salaried,728
APP200773,Nano Loan,SelfEmployed,654
APP200774,Personal Loan,Salaried,704
APP200775,Personal Loan,Salaried,668
APP200776,Personal Loan,Informal,613
APP200777,Personal Loan,SelfEmployed,672
APP200778,Nano Loan,SelfEmployed,843
APP200779,Nano Loan,SelfEmployed,572
APP200780,Personal Loan,Existing,640
APP200781,Personal Loan,SelfEmployed,722
APP200782,Personal Loan,Informal,531
APP200783,Personal Loan,Existing,579
APP200784,Nano Loan,Informal,461
APP200785,Nano Loan,Existing,828
APP200786,Personal Loan,Salaried,685
APP200787,Nano Loan,Existing,821
APP200788,Personal Loan,Salaried,699
APP200789,Nano Loan,MicroBiz,554
APP200790,Nano Loan,NewToCredit,406
APP200791,Personal Loan,Salaried,741
APP200792,Personal Loan,Existing,745
APP200793,Nano Loan,Informal,517
APP200794,Personal Loan,NewToCredit,558
APP200795,Nano Loan,SelfEmployed,609
APP200796,Nano Loan,SelfEmployed,619
APP200797,Nano Loan,SelfEmployed,601
APP200798,Nano Loan,Salaried,620
APP200799,Personal Loan,Salaried,583
APP200800,Personal Loan,NewToCredit,555
APP200801,Personal Loan,Salaried,759
APP200802,Personal Loan,Salaried,763
APP200803,Personal Loan,Salaried,791
APP200804,Nano Loan,SelfEmployed,542
APP200805,Nano Loan,Informal,527
APP200806,Personal Loan,Existing,775
APP200807,Nano Loan,Informal,477
APP200808,Nano Loan,Informal,336
APP200809,Nano Loan,MicroBiz,638
APP200810,Personal Loan,SelfEmployed,654
APP200811,Nano Loan,NewToCredit,643
APP200812,Personal Loan,Salaried,748
APP200813,Personal Loan,Salaried,811
APP200814,Personal Loan,Salaried,765
APP200815,Nano Loan,NewToCredit,696
APP200816,Personal Loan,SelfEmployed,603
APP200817,Nano Loan,SelfEmployed,545
APP200818,Nano Loan,Informal,470
APP200819,Nano Loan,Existing,680
APP200820,Personal Loan,SelfEmployed,515
APP200821,Personal Loan,Salaried,671
APP200822,Personal Loan,SelfEmployed,701
APP200823,Personal Loan,MicroBiz,506
APP200824,Nano Loan,SelfEmployed,549
APP200825,Nano Loan,MicroBiz,486
APP200826,Personal Loan,Salaried,634
APP200827,Personal Loan,NewToCredit,606
APP200828,Personal Loan,SelfEmployed,576
APP200829,Nano Loan,MicroBiz,384
APP200830,Personal Loan,SelfEmployed,666
APP200831,Personal Loan,Salaried,821
APP200832,Nano Loan,Existing,497
APP200833,Personal Loan,SelfEmployed,509
APP200834,Personal Loan,SelfEmployed,632
APP200835,Personal Loan,NewToCredit,687
APP200836,Nano Loan,Informal,520
APP200837,Personal Loan,Existing,803
APP200838,Nano Loan,Salaried,622
APP200839,Nano Loan,Existing,631
APP200840,Personal Loan,SelfEmployed,642
APP200841,Nano Loan,Salaried,739
APP200842,Personal Loan,Existing,597
APP200843,Personal Loan,SelfEmployed,549
APP200844,Personal Loan,SelfEmployed,565
APP200845,Personal Loan,MicroBiz,588
APP200846,Personal Loan,SelfEmployed,593
APP200847,Personal Loan,Salaried,687
APP200848,Personal Loan,NewToCredit,730
APP200849,Personal Loan,Salaried,757
APP200850,Personal Loan,Salaried,614
APP200851,Nano Loan,Existing,528
APP200852,Personal Loan,Salaried,758
APP200853,Personal Loan,Salaried,764
APP200854,Personal Loan,NewToCredit,699
APP200855,Nano Loan,Informal,424
APP200856,Personal Loan,Salaried,704
APP200857,Nano Loan,SelfEmployed,651
APP200858,Personal Loan,Salaried,733
APP200859,Nano Loan,Existing,746
APP200860,Nano Loan,Informal,535
APP200861,Personal Loan,MicroBiz,512
APP200862,Nano Loan,Existing,717
APP200863,Nano Loan,SelfEmployed,659
APP200864,Personal Loan,MicroBiz,464
APP200865,Nano Loan,Existing,710
APP200866,Personal Loan,NewToCredit,608
APP200867,Nano Loan,MicroBiz,629
APP200868,Personal Loan,SelfEmployed,492
APP200869,Nano Loan,Informal,655
APP200870,Personal Loan,NewToCredit,715
APP200871,Personal Loan,MicroBiz,547
APP200872,Nano Loan,Existing,561
APP200873,Personal Loan,Existing,623
APP200874,Nano Loan,MicroBiz,602
APP200875,Nano Loan,Existing,729
APP200876,Personal Loan,Salaried,778
APP200877,Personal Loan,Existing,617
APP200878,Nano Loan,Existing,671
APP200879,Nano Loan,MicroBiz,544
APP200880,Nano Loan,Existing,709
APP200881,Nano Loan,MicroBiz,481
APP200882,Personal Loan,SelfEmployed,624
APP200883,Nano Loan,MicroBiz,636
APP200884,Personal Loan,Existing,804
APP200885,Nano Loan,Salaried,562
APP200886,Personal Loan,Salaried,714
APP200887,Nano Loan,NewToCredit,580
APP200888,Personal Loan,Salaried,693
APP200889,Nano Loan,Existing,670
APP200890,Personal Loan,Existing,585
APP200891,Personal Loan,Informal,571
APP200892,Personal Loan,NewToCredit,531
APP200893,Nano Loan,SelfEmployed,676
APP200894,Personal Loan,MicroBiz,517
APP200895,Personal Loan,SelfEmployed,743
APP200896,Nano Loan,Existing,545
APP200897,Personal Loan,NewToCredit,559
APP200898,Personal Loan,NewToCredit,586
APP200899,Nano Loan,SelfEmployed,655
APP200900,Nano Loan,SelfEmployed,609
APP200901,Nano Loan,Salaried,636
APP200902,Nano Loan,SelfEmployed,536
APP200903,Personal Loan,Salaried,794
APP200904,Personal Loan,SelfEmployed,668
APP200905,Personal Loan,Salaried,754
APP200906,Personal Loan,NewToCredit,643
APP200907,Nano Loan,MicroBiz,597
APP200908,Personal Loan,NewToCredit,469
APP200909,Personal Loan,MicroBiz,678
APP200910,Nano Loan,Salaried,671
APP200911,Personal Loan,Salaried,746
APP200912,Nano Loan,SelfEmployed,702
APP200913,Nano Loan,MicroBiz,586
APP200914,Personal Loan,Salaried,653
APP200915,Personal Loan,Salaried,790
APP200916,Personal Loan,MicroBiz,516
APP200917,Personal Loan,Existing,634
APP200918,Nano Loan,SelfEmployed,623
APP200919,Personal Loan,Salaried,753
APP200920,Nano Loan,Informal,643
APP200921,Nano Loan,MicroBiz,600
APP200922,Personal Loan,Existing,563
APP200923,Personal Loan,Existing,689
APP200924,Personal Loan,SelfEmployed,631
APP200925,Nano Loan,Existing,691
APP200926,Personal Loan,MicroBiz,500
APP200927,Nano Loan,SelfEmployed,761
APP200928,Nano Loan,MicroBiz,626
APP200929,Nano Loan,SelfEmployed,593
APP200930,Nano Loan,Informal,463
APP200931,Personal Loan,MicroBiz,538
APP200932,Nano Loan,SelfEmployed,606
APP200933,Nano Loan,NewToCredit,579
APP200934,Nano Loan,MicroBiz,649
APP200935,Nano Loan,Salaried,740
APP200936,Nano Loan,MicroBiz,537
APP200937,Personal Loan,Existing,689
APP200938,Personal Loan,Salaried,670
APP200939,Nano Loan,SelfEmployed,697
APP200940,Personal Loan,NewToCredit,658
APP200941,Personal Loan,Salaried,599
APP200942,Nano Loan,MicroBiz,504
APP200943,Nano Loan,MicroBiz,529
APP200944,Personal Loan,MicroBiz,632
APP200945,Personal Loan,SelfEmployed,667
APP200946,Nano Loan,Informal,521
APP200947,Personal Loan,Salaried,738
APP200948,Nano Loan,MicroBiz,644
APP200949,Nano Loan,SelfEmployed,607
APP200950,Personal Loan,Salaried,729
APP200951,Personal Loan,MicroBiz,543
APP200952,Nano Loan,MicroBiz,555
APP200953,Nano Loan,SelfEmployed,675
APP200954,Personal Loan,Salaried,745
APP200955,Nano Loan,SelfEmployed,561
APP200956,Personal Loan,NewToCredit,533
APP200957,Personal Loan,SelfEmployed,653
APP200958,Nano Loan,NewToCredit,739
APP200959,Personal Loan,SelfEmployed,690
APP200960,Personal Loan,Informal,557
APP200961,Personal Loan,Salaried,830
APP200962,Nano Loan,Salaried,624
APP200963,Personal Loan,Salaried,722
APP200964,Personal Loan,SelfEmployed,422
APP200965,Nano Loan,NewToCredit,511
APP200966,Nano Loan,Salaried,579
APP200967,Personal Loan,Informal,556
APP200968,Nano Loan,Existing,757
APP200969,Nano Loan,MicroBiz,538
APP200970,Nano Loan,Informal,494
APP200971,Nano Loan,Informal,509
APP200972,Nano Loan,MicroBiz,821
APP200973,Personal Loan,Existing,690
APP200974,Nano Loan,Salaried,715
APP200975,Nano Loan,NewToCredit,600
APP200976,Personal Loan,MicroBiz,618
APP200977,Personal Loan,NewToCredit,580
APP200978,Nano Loan,Existing,595
APP200979,Personal Loan,Salaried,613
APP200980,Personal Loan,MicroBiz,421
APP200981,Personal Loan,NewToCredit,632
APP200982,Personal Loan,MicroBiz,692
APP200983,Personal Loan,Salaried,669
APP200984,Personal Loan,Existing,612
APP200985,Nano Loan,SelfEmployed,725
APP200986,Personal Loan,Salaried,695
APP200987,Nano Loan,MicroBiz,528
APP200988,Personal Loan,Existing,798
APP200989,Nano Loan,Informal,455
APP200990,Personal Loan,NewToCredit,432
APP200991,Nano Loan,MicroBiz,675
APP200992,Personal Loan,SelfEmployed,600
APP200993,Personal Loan,SelfEmployed,626
APP200994,Personal Loan,NewToCredit,632
APP200995,Personal Loan,Salaried,663
APP200996,Personal Loan,SelfEmployed,495
APP200997,Personal Loan,Salaried,900
APP200998,Personal Loan,NewToCredit,651
APP200999,Nano Loan,Existing,580
APP201000,Personal Loan,Informal,499
APP201001,Nano Loan,Informal,445
APP201002,Nano Loan,Informal,409
APP201003,Personal Loan,SelfEmployed,580
APP201004,Personal Loan,Salaried,707
APP201005,Nano Loan,Informal,455
APP201006,Nano Loan,SelfEmployed,683
APP201007,Personal Loan,Salaried,672
APP201008,Personal Loan,NewToCredit,534
APP201009,Personal Loan,Salaried,712
APP201010,Nano Loan,MicroBiz,672
APP201011,Nano Loan,SelfEmployed,647
APP201012,Nano Loan,Informal,594
APP201013,Personal Loan,Salaried,686
APP201014,Nano Loan,SelfEmployed,656
APP201015,Nano Loan,MicroBiz,589
APP201016,Personal Loan,SelfEmployed,621
APP201017,Nano Loan,SelfEmployed,618
APP201018,Nano Loan,Existing,531
APP201019,Nano Loan,SelfEmployed,647
APP201020,Nano Loan,NewToCredit,509
APP201021,Personal Loan,NewToCredit,597
APP201022,Personal Loan,SelfEmployed,488
APP201023,Personal Loan,SelfEmployed,679
APP201024,Personal Loan,SelfEmployed,508
APP201025,Personal Loan,Existing,629
APP201026,Nano Loan,Existing,642
APP201027,Nano Loan,Existing,528
APP201028,Nano Loan,Existing,685
APP201029,Nano Loan,Existing,683
APP201030,Personal Loan,Informal,494
APP201031,Nano Loan,Existing,710
APP201032,Personal Loan,Salaried,798
APP201033,Personal Loan,Existing,595
APP201034,Nano Loan,MicroBiz,590
APP201035,Personal Loan,Salaried,741
APP201036,Nano Loan,Salaried,730
APP201037,Personal Loan,SelfEmployed,703
APP201038,Personal Loan,Existing,582
APP201039,Personal Loan,Existing,766
APP201040,Nano Loan,SelfEmployed,720
APP201041,Nano Loan,SelfEmployed,530
APP201042,Personal Loan,Salaried,891
APP201043,Nano Loan,Informal,644
APP201044,Nano Loan,SelfEmployed,623
APP201045,Personal Loan,SelfEmployed,610
APP201046,Nano Loan,MicroBiz,580
APP201047,Personal Loan,Salaried,743
APP201048,Personal Loan,Salaried,617
APP201049,Personal Loan,MicroBiz,474
APP201050,Personal Loan,NewToCredit,532
APP201051,Personal Loan,Salaried,568
APP201052,Nano Loan,MicroBiz,473
APP201053,Personal Loan,NewToCredit,643
APP201054,Personal Loan,SelfEmployed,483
APP201055,Nano Loan,Existing,654
APP201056,Nano Loan,Informal,525
APP201057,Nano Loan,SelfEmployed,657
APP201058,Personal Loan,Existing,695
APP201059,Nano Loan,Informal,688
APP201060,Personal Loan,Existing,629
APP201061,Personal Loan,MicroBiz,698
APP201062,Nano Loan,Informal,507
APP201063,Nano Loan,MicroBiz,500
APP201064,Personal Loan,Existing,689
APP201065,Personal Loan,Salaried,629
APP201066,Personal Loan,Salaried,763
APP201067,Nano Loan,MicroBiz,706
APP201068,Nano Loan,MicroBiz,576
APP201069,Nano Loan,Informal,470
APP201070,Nano Loan,SelfEmployed,584
APP201071,Personal Loan,Existing,725
APP201072,Personal Loan,Existing,655
APP201073,Personal Loan,Salaried,782
APP201074,Nano Loan,MicroBiz,470
APP201075,Personal Loan,Salaried,715
APP201076,Personal Loan,Existing,735
APP201077,Nano Loan,NewToCredit,485
APP201078,Nano Loan,NewToCredit,566
APP201079,Nano Loan,Informal,730
APP201080,Nano Loan,NewToCredit,689
APP201081,Nano Loan,MicroBiz,388
APP201082,Personal Loan,Existing,609
APP201083,Nano Loan,Informal,487
APP201084,Nano Loan,Salaried,546
APP201085,Personal Loan,MicroBiz,557
APP201086,Nano Loan,Salaried,718
APP201087,Personal Loan,Existing,522
APP201088,Personal Loan,Salaried,668
APP201089,Nano Loan,Informal,509
APP201090,Personal Loan,Salaried,758
APP201091,Personal Loan,Existing,692
APP201092,Nano Loan,SelfEmployed,670
APP201093,Personal Loan,Salaried,729
APP201094,Nano Loan,MicroBiz,533
APP201095,Personal Loan,NewToCredit,572
APP201096,Nano Loan,Informal,555
APP201097,Personal Loan,Salaried,646
APP201098,Nano Loan,MicroBiz,513
APP201099,Personal Loan,MicroBiz,548
APP201100,Nano Loan,Salaried,673
APP201101,Nano Loan,MicroBiz,572
APP201102,Nano Loan,Existing,668
APP201103,Personal Loan,NewToCredit,533
APP201104,Nano Loan,SelfEmployed,756
APP201105,Personal Loan,SelfEmployed,588
APP201106,Nano Loan,NewToCredit,607
APP201107,Nano Loan,Informal,716
APP201108,Nano Loan,MicroBiz,594
APP201109,Nano Loan,Salaried,678
APP201110,Personal Loan,Existing,668
APP201111,Nano Loan,Informal,494
APP201112,Personal Loan,SelfEmployed,810
APP201113,Nano Loan,MicroBiz,588
APP201114,Nano Loan,SelfEmployed,659
APP201115,Nano Loan,SelfEmployed,666
APP201116,Personal Loan,SelfEmployed,564
APP201117,Personal Loan,Existing,776
APP201118,Nano Loan,Existing,597
APP201119,Nano Loan,Informal,550
APP201120,Personal Loan,Informal,551
APP201121,Personal Loan,Existing,634
APP201122,Nano Loan,Informal,481
APP201123,Personal Loan,SelfEmployed,763
APP201124,Personal Loan,Informal,589
APP201125,Nano Loan,Informal,718
APP201126,Nano Loan,Informal,431
APP201127,Personal Loan,SelfEmployed,695
APP201128,Personal Loan,Salaried,791
APP201129,Personal Loan,Existing,702
APP201130,Nano Loan,Salaried,732
APP201131,Personal Loan,SelfEmployed,612
APP201132,Personal Loan,MicroBiz,595
APP201133,Personal Loan,Salaried,781
APP201134,Personal Loan,NewToCredit,630
APP201135,Personal Loan,NewToCredit,428
APP201136,Nano Loan,Salaried,499
APP201137,Nano Loan,Salaried,690
APP201138,Nano Loan,MicroBiz,581
APP201139,Nano Loan,MicroBiz,652
APP201140,Nano Loan,Existing,665
APP201141,Personal Loan,Salaried,764
APP201142,Personal Loan,SelfEmployed,677
APP201143,Personal Loan,Existing,683
APP201144,Nano Loan,NewToCredit,541
APP201145,Nano Loan,MicroBiz,534
APP201146,Personal Loan,Salaried,803
APP201147,Nano Loan,Existing,762
APP201148,Personal Loan,MicroBiz,702
APP201149,Nano Loan,MicroBiz,563
APP201150,Personal Loan,Salaried,730
APP201151,Nano Loan,Informal,501
APP201152,Nano Loan,SelfEmployed,691
APP201153,Nano Loan,Salaried,806
APP201154,Personal Loan,MicroBiz,727
APP201155,Personal Loan,MicroBiz,623
APP201156,Nano Loan,Salaried,719
APP201157,Nano Loan,Existing,715
APP201158,Nano Loan,Informal,479
APP201159,Personal Loan,Existing,423
APP201160,Personal Loan,MicroBiz,715
APP201161,Personal Loan,NewToCredit,673
APP201162,Personal Loan,Salaried,900
APP201163,Nano Loan,Existing,787
APP201164,Nano Loan,SelfEmployed,652
APP201165,Nano Loan,Informal,484
APP201166,Personal Loan,Salaried,746
APP201167,Personal Loan,MicroBiz,604
APP201168,Nano Loan,MicroBiz,488
APP201169,Nano Loan,Informal,515
APP201170,Nano Loan,SelfEmployed,638
APP201171,Personal Loan,Existing,581
APP201172,Nano Loan,Informal,566
APP201173,Nano Loan,SelfEmployed,620
APP201174,Personal Loan,Salaried,637
APP201175,Nano Loan,Informal,461
APP201176,Nano Loan,MicroBiz,629
APP201177,Personal Loan,Salaried,678
APP201178,Personal Loan,Salaried,840
APP201179,Nano Loan,Informal,562
APP201180,Personal Loan,Existing,808
APP201181,Nano Loan,NewToCredit,648
APP201182,Personal Loan,SelfEmployed,632
APP201183,Personal Loan,SelfEmployed,633
APP201184,Personal Loan,SelfEmployed,572
APP201185,Personal Loan,NewToCredit,715
APP201186,Nano Loan,SelfEmployed,691
APP201187,Personal Loan,Existing,718
APP201188,Personal Loan,Salaried,741
APP201189,Personal Loan,MicroBiz,587
APP201190,Personal Loan,Existing,648
APP201191,Personal Loan,MicroBiz,601
APP201192,Nano Loan,MicroBiz,547
APP201193,Nano Loan,MicroBiz,575
APP201194,Nano Loan,Existing,738
APP201195,Nano Loan,Existing,586
APP201196,Nano Loan,NewToCredit,577
APP201197,Personal Loan,NewToCredit,671
APP201198,Personal Loan,MicroBiz,697
APP201199,Personal Loan,Salaried,706
APP201200,Personal Loan,Existing,674
APP201201,Personal Loan,Existing,716
APP201202,Nano Loan,NewToCredit,625
APP201203,Nano Loan,Informal,461
APP201204,Personal Loan,Salaried,642
APP201205,Personal Loan,NewToCredit,665
APP201206,Nano Loan,Salaried,766
APP201207,Personal Loan,Salaried,723
APP201208,Personal Loan,MicroBiz,585
APP201209,Personal Loan,Salaried,648
APP201210,Nano Loan,SelfEmployed,561
APP201211,Personal Loan,Salaried,838
APP201212,Personal Loan,NewToCredit,532
APP201213,Nano Loan,Informal,437
APP201214,Personal Loan,Existing,682
APP201215,Personal Loan,Existing,587
APP201216,Nano Loan,MicroBiz,594
APP201217,Personal Loan,SelfEmployed,633
APP201218,Nano Loan,Salaried,622
APP201219,Personal Loan,Salaried,685
APP201220,Nano Loan,SelfEmployed,646
APP201221,Personal Loan,Existing,691
APP201222,Personal Loan,Salaried,603
APP201223,Personal Loan,Salaried,604
APP201224,Nano Loan,Existing,711
APP201225,Nano Loan,SelfEmployed,723
APP201226,Nano Loan,SelfEmployed,666
APP201227,Personal Loan,SelfEmployed,691
APP201228,Nano Loan,SelfEmployed,521
APP201229,Nano Loan,Informal,499
APP201230,Personal Loan,NewToCredit,626
APP201231,Nano Loan,Salaried,735
APP201232,Personal Loan,NewToCredit,545
APP201233,Personal Loan,MicroBiz,619
APP201234,Personal Loan,SelfEmployed,594
APP201235,Personal Loan,MicroBiz,719
APP201236,Personal Loan,SelfEmployed,685
APP201237,Personal Loan,NewToCredit,573
APP201238,Personal Loan,Existing,867
APP201239,Personal Loan,NewToCredit,553
